,id,uuid,category,muscles,muscles_secondary,equipment,license,license_author,images,exercises,variations
54,161,6e00afb6-272d-44a2-8ae3-e7fa41b50f06,"{'id': 11, 'name': 'Chest'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}, {'id': 4, 'name': 'Pectoralis major', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-4.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-4.svg'}, {'id': 3, 'name': 'Serratus anterior', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-3.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-3.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",powerade69,[],"[{'id': 194, 'uuid': '122f5dd3-fc8c-47fe-9a79-1c15cf784a60', 'name': 'Cross-Bench Dumbbell Pullovers', 'description': ""<p>Grasp a moderately weighted dumbbell so your palms are flat against the underside of the top plates and your thumbs are around the bar. Lie on your back across a flat bench so only your upper back and shoulders are in contact with the bench. Your feet should be set about shoulder-width apart and your head should hang slightly downward. With the dumbbell supported at arm's length directly about your chest, bend your arms about 15 degrees and keep them bent throughout the movement. Slowly lower the dumbbell backward and downward in a semicircle arc to as low a position as is comfortably possible. Raise it slowly back along the same arc to the starting point, and repeat for the required number of repetitions.</p>"", 'creation_date': '2013-08-20', 'language': 2, 'license': 1, 'license_author': 'powerade69'}]",
55,165,36391719-d4ad-4e0f-991f-8eafd5947108,"{'id': 10, 'name': 'Abs'}",[],[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",Konsumopfer,[],"[{'id': 764, 'uuid': '41ee5cf8-9dae-4871-96e4-9dc01117ab77', 'name': 'Crunch am TRX Oder Auf Ball', 'description': '<p>Beine in die TRX-Schlingen oder auf einem großen Ball auflegen und mit den Händen unter den Schultern in eine Stützposition (Plank) kommen. Dann die Beine anziehen.</p>', 'creation_date': '2020-04-04', 'language': 1, 'license': 2, 'license_author': 'Konsumopfer'}]",
56,167,b186f1f8-4957-44dc-bf30-d0b00064ce6f,"{'id': 10, 'name': 'Abs'}","[{'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]","[{'id': 3, 'name': 'Serratus anterior', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-3.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-3.svg'}]","[{'id': 8, 'name': 'Bench'}, {'id': 4, 'name': 'Gym mat'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,"[{'id': 3, 'uuid': 'ef0b00e2-3323-4e7f-88fe-d71ef34b3384', 'exercise_base': 167, 'image': 'https://wger.de/media/exercise-images/91/Crunches-1.png', 'is_main': True, 'status': '2', 'style': '1'}, {'id': 4, 'uuid': '0fdc1eea-07d1-4d01-8d89-6c39673dcbed', 'exercise_base': 167, 'image': 'https://wger.de/media/exercise-images/91/Crunches-2.png', 'is_main': False, 'status': '2', 'style': '1'}]","[{'id': 91, 'uuid': 'd325dd5c-6833-41c7-8eea-6b95c4871133', 'name': 'Crunches', 'description': '<p>Lay down on your back a soft surface, the feet are on the floor. Ask a partner or use some other help (barbell, etc.) to keep them fixed, your hands are behind your head. From this position move your upper body up till your head or elbows touch your knees. Do this movement by rolling up your back.</p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}, {'id': 4, 'uuid': '0e10ac9b-ed1d-42c9-b8cc-123c22ccc5d5', 'name': 'Crunches', 'description': '<p>Lege dich auf eine Matte mit angewinkelten Beinen. Die Füße werden irgendwie festgehalten (Partner, Lanhghantel, o.Ä.) und die Hände werden hinter dem Nacken verschränkt. Aus dieser Position führe den Oberkörper so weit nach oben, bis Kopf oder Ellenbogen die angewinkelten Beine berühren.</p>\n<p>Es ist wichtig, dass dieser Vorgang mit einer rollenden Bewegung durchgeführt wird: die Wirbelsäule sollte sich Wirbel für Wirbel von der Matte lösen. Ein Hohlkreuz ist stets zu vermeiden.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}]",10.0
57,171,7de7b8a8-313d-465f-bb22-8527ae45110a,"{'id': 10, 'name': 'Abs'}","[{'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]",[],"[{'id': 9, 'name': 'Incline bench'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,"[{'id': 135, 'uuid': '70761be3-c07e-4dac-a0a6-b62b4e3c0ab6', 'exercise_base': 171, 'image': 'https://wger.de/media/exercise-images/56/Decline-crunch-1.png', 'is_main': True, 'status': '2', 'style': '1'}, {'id': 136, 'uuid': '081d1f56-c664-4493-9846-b6d6613e0ef7', 'exercise_base': 171, 'image': 'https://wger.de/media/exercise-images/56/Decline-crunch-2.png', 'is_main': False, 'status': '2', 'style': '1'}]","[{'id': 56, 'uuid': '6f473716-2fc0-453d-9ab7-70212c1d2f92', 'name': 'Crunches an Schrägbank', 'description': '\n<p>Der Ablauf der Übung ist im Prinzip wie bei den normalen Crunches, nur legst du dich auf eine Schrägbank oder eine andere geeignete Fläche. Stelle sicher, dass du nicht rutschen kannst indem du die Beine über den Rand anwikelst oder sonstwo festhalten kannst. Halte die Hände hinter dem Nacken verschränkt. Aus dieser Position führe den Oberkörper so weit nach oben, bis Kopf oder Ellenbogen die Knie berühren.</p>\n<p>Es ist wichtig, dass dieser Vorgang mit einer rollenden Bewegung durchgeführt wird: die Wirbelsäule sollte sich Wirbel für Wirbel von der Matte lösen. Ein Hohlkreuz ist stets zu vermeiden.</p>\n', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}]",28.0
58,172,401989e0-64c3-459d-bc47-2c171ab4f41d,"{'id': 10, 'name': 'Abs'}","[{'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 51, 'uuid': 'efbece79-4384-49d1-bb88-e16fcd8de5aa', 'name': 'Crunches an Maschine', 'description': '\n<p>Ablauf wie bei reguläre Crunches, nur mit zusätzlichem Gewicht an der Maschine.</p>\n<p>Setzte dich hin, beide Füße stabil auf dem Boden. Nehme die Gewichte, Kabel, etc. fest und führe eine rollende Bewegung nach vorn (die Wirbelsäule sollte sich idealerweise Wirbel für Wirbel von der Lehne lösen). Kehre langsam in die Ausgangsposition zurück.</p>\n', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}, {'id': 94, 'uuid': '6709577b-95ec-4053-a822-d5fe1f753966', 'name': 'Crunches on Machine', 'description': '<p>The procedure is very similar as for regular crunches, only with the additional weight of the machine. Sit on the machine, put both feet firmly on the ground. Grab the to the weights, cables, etc. and do a rolling motion forwards (the spine should ideally lose touch vertebra by vertebra). Slowly return to the starting position. </p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",10.0
59,173,29175281-afaf-4ffd-85e8-cfc38493e304,"{'id': 10, 'name': 'Abs'}","[{'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 33, 'uuid': '5c47b690-d19f-4523-9c47-47160693eefc', 'name': 'Crunches am Seil', 'description': '<p>Nehme das Kabel in die Hand und halte es neben den Schläfen fest. Knie dich nun vor dem Kabelzug mit geradem aber nach vorne gebeugtem Oberkörper hin. Rolle dich mit einer schnellen Bewegung zusammen, die Ellenbogen zeigen zu den Knien. Gehe langsam wieder zur Anfangsposition zurück.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}, {'id': 92, 'uuid': '8d6c13c6-256d-4137-b1c6-b0e817697639', 'name': 'Crunches With Cable', 'description': '<p>Take the cable on your hands and hold it next to your temples. Knee down and hold your upper body straight and bend forward. Go down with a fast movement, rolling your back in (your ellbows point to your knees). Once down, go slowly back to the initial position.</p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",10.0
60,174,b7ff64bc-7a7c-4dbc-af6f-fabc20425f5f,"{'id': 10, 'name': 'Abs'}","[{'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]","[{'id': 14, 'name': 'Obliquus externus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-14.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-14.svg'}]",[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",krisbbb,[],"[{'id': 416, 'uuid': '6ec0d447-1dfa-40fa-9fad-9a86c222d1a4', 'name': 'Crunches With Legs Up', 'description': '<p>On your back, legs extended straight up, reach toward your toes with your hands and lift your shoulder blades off the ground and back.</p>', 'creation_date': '2016-09-13', 'language': 2, 'license': 2, 'license_author': 'krisbbb'}]",10.0
61,175,722a07f0-dea0-43bf-a2bf-0c50920849ba,"{'id': 8, 'name': 'Arms'}","[{'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}]",[],"[{'id': 8, 'name': 'Bench'}]","{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",csequino,[],"[{'id': 619, 'uuid': 'b1133e95-a644-42e4-b109-38bda8bda278', 'name': 'Curl su Panca a 45°', 'description': '<p>Bicipiti su panca a 45°. Il movimento deve essere completo</p>', 'creation_date': '2018-11-27', 'language': 2, 'license': 2, 'license_author': 'csequino'}]",
62,177,8dedde58-a5dc-4a23-ad20-fd7cf524f8b5,"{'id': 9, 'name': 'Legs'}","[{'id': 14, 'name': 'Obliquus externus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-14.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-14.svg'}, {'id': 9, 'name': 'Trapezius', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-9.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-9.svg'}]","[{'id': 11, 'name': 'Biceps femoris', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-11.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-11.svg'}, {'id': 13, 'name': 'Brachialis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-13.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-13.svg'}, {'id': 8, 'name': 'Gluteus maximus', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-8.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-8.svg'}, {'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}, {'id': 10, 'name': 'Quadriceps femoris', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-10.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-10.svg'}]","[{'id': 7, 'name': 'none (bodyweight exercise)'}]","{'id': 3, 'full_name': 'Creative Commons Public Domain 1.0', 'short_name': 'CC0', 'url': 'http://creativecommons.org/publicdomain/zero/1.0/'}",BFad07,[],"[{'id': 806, 'uuid': '035d5dfc-1a1b-480b-bc9b-b6f634f19aee', 'name': 'Cycling', 'description': 'Cycling, also called bicycling or biking, is the use of bicycles for transport, recreation, exercise or sport. People engaged in cycling are referred to as cyclists, bicyclists, or bikers. Apart from two-wheeled bicycles, cycling also includes the riding of unicycles, tricycles, quadracycles, recumbent and similar human-powered vehicles.', 'creation_date': '2020-05-11', 'language': 2, 'license': 3, 'license_author': 'BFad07'}]",
63,178,d4db2355-4c99-4d80-a179-6aeced7c7fed,"{'id': 10, 'name': 'Abs'}",[],[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",Metin,[],"[{'id': 544, 'uuid': 'e3c163b4-205e-457f-8b91-68e5c6d6be96', 'name': 'Deadbug', 'description': 'Lie on your back, with your hips and knees bent to 90°. Raise both arms toward the ceiling. Pull your lower back to the floor to eliminate the gap. Start by pressing one leg out, and tapping the heel to the floor. ""As you extend one leg, exhale as much as you can, keeping your lower back glued to the floor,"" Dunham says. When you can’t exhale any more, pull your knee back to the starting position. Make this more difficult by holding weight in your hands, or by lowering opposite arm and leg.', 'creation_date': '2018-01-15', 'language': 2, 'license': 2, 'license_author': 'Metin'}]",
64,182,74d4697d-8a97-4ea2-9d05-fa4d2bd7221e,"{'id': 8, 'name': 'Arms'}",[],[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",2dPREtEZP221u68Akf0JImv5L48,[],"[{'id': 347, 'uuid': '8976d255-d7e4-46c7-8079-ca525f0a7d0d', 'name': 'Deadhang', 'description': '<p>Deadhang performed on an edge\xa0either with or without added weight (adujst edge or weight to adjust difficulty)</p>', 'creation_date': '2015-08-27', 'language': 2, 'license': 2, 'license_author': '2dPREtEZP221u68Akf0JImv5L48'}]",
65,184,ee8e8db4-2d82-49e1-ab7f-891e9a354934,"{'id': 12, 'name': 'Back'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}]","[{'id': 8, 'name': 'Gluteus maximus', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-8.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-8.svg'}]",[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 105, 'uuid': '22cca8fc-cfaf-4941-b0f7-faf9f2937c52', 'name': 'Deadlifts', 'description': '<p>Stand firmly, with your feet slightly more than shoulder wide apart. Stand directly behind the bar where it should barely touch your shin, your feet pointing a bit out. Bend down with a straight back, the knees also pointing somewhat out. Grab the bar with a shoulder wide grip, one underhand, one reverse grip.</p>\n<p>Pull the weight up. At the highest point make a slight hollow back and pull the bar back. Hold 1 or 2 seconds that position. Go down, making sure the back is not bent. Once down you can either go back again as soon as the weights touch the floor, or make a pause, depending on the weight.</p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}, {'id': 9, 'uuid': '521a5e4f-6f35-43e5-9d1c-6e75c4956e96', 'name': 'Kreuzheben', 'description': '<p>Stelle dich mit etwas mehr als schulterbreitem Stand vor der Stange, die Füße zeigen leicht nach außen, die Stange ist direkt darüber und sehr nahe am Schienbein. Beuge die Knie (zeigen ebenfalls etwas nach außen) und neige den Oberkörper (bleibt während der ganzen Übung gerade). Greife die Stange schulterbreit mit einem Unter- und einem Obergriff.</p>\n<p>Ziehe nun die Stange nach oben. An der höchsten Stelle mache ein leichtes Hohlkreuz und drücke die Schultern nach hinten. Gehe wieder runter, wobei du darauf achtest, dass der Rücken gerade bleibt und sich nicht krümmt. Du kannst unten angekommen eine kleine Pause einlegen oder sofort weitermachen.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}, {'id': 944, 'uuid': '674fdb67-aae5-4b60-822b-c3baba9325af', 'name': 'Rowing (Seated With Bands)', 'description': '', 'creation_date': '2022-01-24', 'language': 2, 'license': 1, 'license_author': 'ctscdr'}]",3.0
